Unix,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USDT,tradecount
0,2024-08-30 07:45:00,BTCUSDT,59023.5,59027.9,58959,58988.1,602.302,35526110.6801,0
0,2024-08-30 07:30:00,BTCUSDT,58987.7,59085,58986.4,59023.5,358.436,21160271.8546,0
0,2024-08-30 07:15:00,BTCUSDT,59053.5,59111.2,58987.5,58987.7,493.91,29171387.6094,0
0,2024-08-30 07:00:00,BTCUSDT,58983.1,59070,58983,59053.5,390.67,23060501.3917,0
0,2024-08-30 06:45:00,BTCUSDT,58954.9,59067.3,58948.5,58983.1,439.777,25955535.6209,0
0,2024-08-30 06:30:00,BTCUSDT,58955.6,58995,58862.9,58954.9,701.321,41336043.3223,0
0,2024-08-30 06:15:00,BTCUSDT,58880.8,59023,58879.9,58955.6,692.667,40833043.169,0
0,2024-08-30 06:00:00,BTCUSDT,59151.8,59160.1,58848,58880.8,1416.607,83518687.5473,0
0,2024-08-30 05:45:00,BTCUSDT,59111.7,59175,59030.2,59151.8,769.788,45489495.2638,0
0,2024-08-30 05:30:00,BTCUSDT,59152.9,59193,59088.9,59111.7,248.443,14691730.0365,0
0,2024-08-30 05:15:00,BTCUSDT,59231.1,59266.7,59014.3,59152.9,655.968,38772302.3446,0
0,2024-08-30 05:00:00,BTCUSDT,59172,59303.5,59114.9,59231.1,779.889,46186858.6691,0
0,2024-08-30 04:45:00,BTCUSDT,59144,59264.3,59104.9,59172,446.318,26423390.976,0
0,2024-08-30 04:30:00,BTCUSDT,59028,59193.7,58912.9,59144,1001.275,59150213.1549,0
0,2024-08-30 04:15:00,BTCUSDT,59174.7,59217.9,58965,59028,1046.267,61808930.7305,0
0,2024-08-30 04:00:00,BTCUSDT,59164.9,59251.4,59129.9,59174.7,620.424,36711847.7599,0
0,2024-08-30 03:45:00,BTCUSDT,59238.4,59304.9,59148,59164.9,959.71,56837738.6697,0
0,2024-08-30 03:30:00,BTCUSDT,59275,59434.8,59233.4,59238.4,1195.327,70959359.5782,0
0,2024-08-30 03:15:00,BTCUSDT,59157.5,59299.3,59079.9,59275,894.562,52944150.3442,0
0,2024-08-30 03:00:00,BTCUSDT,59320,59324.4,59126.9,59157.5,765.583,45343796.0385,0
0,2024-08-30 02:45:00,BTCUSDT,59312.8,59347.6,59278.2,59320,513.612,30466468.1075,0
0,2024-08-30 02:30:00,BTCUSDT,59256.8,59314.6,59233.3,59312.8,385.905,22875593.9165,0
0,2024-08-30 02:15:00,BTCUSDT,59295,59326.8,59201,59256.8,452.275,26802663.078,0
0,2024-08-30 02:00:00,BTCUSDT,59158.4,59307.8,59091.4,59295,783.027,46361922.6531,0
0,2024-08-30 01:45:00,BTCUSDT,59234.3,59264.8,59128.9,59158.4,548.953,32492259.0374,0
0,2024-08-30 01:30:00,BTCUSDT,59144.2,59263.5,59060.1,59234.3,771.413,45637881.0543,0
0,2024-08-30 01:15:00,BTCUSDT,59074.9,59282,59033.9,59144.2,1547.27,91530152.2129,0
0,2024-08-30 01:00:00,BTCUSDT,59449.8,59454.9,58631.5,59074.9,6025.804,355508028.8345,0
0,2024-08-30 00:45:00,BTCUSDT,59516.7,59520.6,59449.8,59449.8,296.059,17610918.4212,0
0,2024-08-30 00:30:00,BTCUSDT,59432.5,59544.6,59386.8,59516.7,469.76,27948640.5412,0
0,2024-08-30 00:15:00,BTCUSDT,59430.7,59489.8,59381.9,59432.5,427.527,25408333.3467,0
0,2024-08-30 00:00:00,BTCUSDT,59470.9,59599.9,59407.6,59430.7,1257.45,74842138.0114,0
